customer_id,customer_name,age,monthly_income,monthly_expense,existing_emi,avg_balance,credit_score,digital_transactions,loan_inquiries,salary_consistency,property_interest,vehicle_interest,conversion,avg_salary_credit,avg_monthly_spending,avg_account_balance,foir,repayment_capacity,behavior_score,lead_score
688,Andrew Jones,34,40000,24522,1822,174538,835,22,4,0.84,0,0,1,40882.75,24222.916666666668,175529.33333333334,4.56,13656,65.27058823529411,100.0
689,Gregory Miranda,56,150000,59533,5445,374528,732,218,4,0.86,0,1,1,143681.25,61107.083333333336,377111.3333333333,3.63,85022,82.03529411764706,100.0
690,Cheryl Wright,51,30000,15804,7125,159363,826,255,2,0.61,0,0,0,29894.083333333332,16416.5,156358.66666666666,23.75,7071,79.05294117647058,100.0
691,Lisa Ortiz,50,40000,19422,9712,114934,756,205,1,0.79,0,0,0,40663.583333333336,19038.666666666668,114777.83333333333,24.28,10866,78.78235294117647,100.0
692,Anthony Atkins,38,200000,94317,32623,778543,674,199,4,0.9,0,0,0,199844.83333333334,96145.33333333333,777732.9166666666,16.31,73060,79.68823529411765,100.0
693,Amy Little,49,30000,18000,6338,223801,705,274,2,0.92,0,0,0,29941.75,18861.916666666668,226888.41666666666,21.13,5662,89.08235294117648,100.0
694,Bridget Garcia,30,200000,112508,47638,585648,745,194,1,0.94,1,1,1,197588.16666666666,119265.16666666667,586531.4166666666,23.82,39854,83.29411764705881,100.0
695,Christine Greene,51,30000,11217,3657,90342,812,225,1,0.76,0,0,0,29496.0,11049.166666666666,92830.33333333333,12.19,15126,81.55882352941177,100.0
696,Susan Weiss,29,100000,62101,14071,717840,665,124,2,0.78,0,1,0,100078.25,59257.5,718773.5833333334,14.07,23828,67.07058823529412,100.0
697,Ryan Leblanc,58,200000,103196,22714,1395999,833,76,0,0.73,1,0,0,196872.5,106876.58333333333,1395815.25,11.36,74090,66.19999999999999,100.0
698,Kevin Nelson,39,50000,28184,2768,115311,831,230,1,0.72,0,0,0,49570.666666666664,27426.083333333332,112611.08333333333,5.54,19048,81.12941176470588,100.0
699,Stephanie Cannon,37,50000,19357,3554,127648,730,248,1,0.99,1,0,1,50811.0,19348.416666666668,125952.83333333333,7.11,27089,90.16470588235293,100.0
700,Kimberly Simpson,38,100000,73519,19889,620475,778,222,2,0.96,1,1,1,101161.66666666667,75355.41666666667,619557.8333333334,19.89,6592,88.05882352941177,100.0
701,Renee Fry,58,200000,104999,26984,529545,824,173,0,0.67,0,1,0,196261.75,106117.33333333333,529831.6666666666,13.49,68017,73.18235294117648,100.0
702,Hannah Lopez,49,30000,12220,14,73838,661,249,3,0.8,0,0,0,29612.416666666668,12967.0,74353.0,0.05,17766,80.22941176470587,100.0
703,Cheryl Todd,41,150000,64558,22221,767354,845,137,3,0.9,1,0,1,157650.33333333334,64620.833333333336,767015.5,14.81,63221,79.52352941176471,100.0
704,Sean Berger,22,150000,94589,28838,754772,764,229,2,0.99,0,0,1,150781.5,93997.5,753609.4166666666,19.23,26573,89.46470588235294,100.0
705,Theresa Roberts,31,40000,19814,1667,248020,807,57,2,0.67,0,0,0,40179.833333333336,20301.166666666668,250466.75,4.17,18519,60.98235294117647,100.0
706,Bruce Harris,36,100000,65686,4991,786596,722,233,1,0.91,0,1,1,101345.16666666667,67307.0,788109.3333333334,4.99,29323,85.18235294117646,100.0
707,Cynthia Bolton,44,40000,29977,7610,138015,818,57,3,0.94,0,0,1,40306.416666666664,29656.75,136816.41666666666,19.02,2413,72.17058823529412,100.0
708,Kenneth Parker,23,70000,29310,17178,262583,694,240,1,0.94,1,0,0,67510.58333333333,29110.25,262172.1666666667,24.54,23512,86.09411764705882,100.0
709,Nicholas Rivas,50,150000,100836,3593,618101,665,94,3,0.61,1,0,0,147711.58333333334,95436.75,617952.4166666666,2.4,45571,57.27058823529411,100.0
710,Jay Harrison,22,200000,85495,27174,661659,680,233,4,0.72,0,0,0,203186.66666666666,87066.58333333333,661250.6666666666,13.59,87331,76.1,100.0
711,Michael Montgomery,51,50000,31616,4789,196085,733,160,4,0.88,0,1,1,50614.5,30001.333333333332,196263.08333333334,9.58,13595,77.07058823529411,100.0
712,Andrew Garza,23,30000,20450,6560,186803,704,98,0,0.75,1,0,0,30275.916666666668,20442.666666666668,184995.41666666666,21.87,2990,64.6470588235294,100.0
713,Tammy Stein,34,70000,42432,155,252363,690,114,4,0.64,1,0,0,69801.91666666667,40844.916666666664,250890.0,0.22,27413,61.35294117647059,100.0
714,Lori Kemp,55,50000,27924,1383,215779,667,240,2,0.66,1,0,0,50328.083333333336,28027.75,219945.66666666666,2.77,20693,73.94117647058823,100.0
715,Glen Winters,37,50000,23205,9927,285318,704,293,1,0.73,0,0,0,48573.083333333336,24680.333333333332,285641.9166666667,19.85,16868,83.34705882352941,100.0
716,Christy Williams,32,70000,36045,15127,271522,690,95,2,0.64,0,1,0,68506.5,35341.25,274029.4166666667,21.61,18828,59.45294117647059,100.0
717,Christine Arnold,44,50000,32854,9077,160381,819,29,0,0.7,0,0,0,50310.583333333336,33476.5,159929.5,18.15,8069,59.805882352941175,100.0
718,John Bowman,46,50000,24430,9537,260393,746,49,0,0.66,0,0,0,49707.583333333336,25087.75,261065.66666666666,19.07,16033,57.629411764705885,100.0
719,Christian Freeman,25,70000,43892,11846,371897,815,242,3,0.8,0,0,0,69227.08333333333,45286.166666666664,369367.9166666667,16.92,14262,84.96470588235294,100.0
720,Penny Kim,23,70000,36775,10681,347053,803,118,3,0.87,0,0,1,67810.83333333333,34937.333333333336,345097.9166666667,15.26,22544,74.94117647058823,100.0
721,Kayla Hernandez,37,70000,51237,12677,431823,803,205,2,0.72,1,0,0,72030.58333333333,52913.75,432313.6666666667,18.11,6086,77.64117647058823,100.0
722,Matthew Bush,35,40000,17518,113,287957,701,161,1,0.75,1,0,0,39200.333333333336,17122.666666666668,287478.0833333333,0.28,22369,70.84117647058824,100.0
723,Amber Jones,33,150000,53061,11102,729630,836,129,2,0.83,1,0,1,146926.41666666666,56519.833333333336,730108.4166666666,7.4,85837,75.60588235294118,100.0
724,Richard Lewis,59,50000,23583,322,119134,836,120,1,0.75,0,0,0,49243.416666666664,24350.416666666668,120272.33333333333,0.64,26095,71.50588235294117,100.0
725,Julian Arnold,58,150000,77147,27583,418215,656,183,4,0.69,0,0,0,147914.41666666666,75074.41666666667,418034.75,18.39,45270,69.05294117647058,100.0
726,Terri Mitchell,59,30000,21436,1141,104867,685,175,2,0.72,1,0,0,29914.25,21469.666666666668,105011.25,3.8,7423,70.47647058823529,100.0
727,Mary Ayala,23,50000,24950,5083,212742,746,279,1,0.65,1,0,0,50620.75,24499.083333333332,211705.5,10.17,19967,80.22941176470589,100.0
728,David Young,46,50000,32009,7951,234494,656,285,3,0.74,0,0,0,48791.583333333336,33860.25,233096.58333333334,15.9,10040,81.25294117647059,100.0
729,Suzanne Manning,41,40000,20669,6711,177746,670,157,0,0.68,0,0,0,40534.583333333336,20996.25,175960.08333333334,16.78,12620,66.54705882352941,100.0
730,Carla Lewis,59,40000,17168,2078,274611,783,196,2,0.65,1,1,0,41232.416666666664,17220.166666666668,277642.3333333333,5.2,20754,73.23529411764706,100.0
731,Marilyn Thomas,50,50000,36655,7852,114998,717,96,3,0.81,0,0,0,50007.416666666664,35515.666666666664,116208.66666666667,15.7,5493,67.30588235294118,100.0
732,Natalie Martin,38,100000,47676,12903,611934,770,298,0,0.86,0,0,1,97454.41666666667,47459.916666666664,612146.0833333334,12.9,39421,91.37647058823529,100.0
733,Amanda Padilla,25,40000,26314,222,194779,689,210,0,0.67,0,0,0,39549.916666666664,25772.416666666668,195483.33333333334,0.56,13464,72.11764705882354,100.0
734,Vickie Hogan,24,40000,20289,990,309791,681,248,0,0.84,0,1,0,39911.25,20601.083333333332,311141.9166666667,2.48,18721,82.43529411764706,100.0
735,Kristopher Lawson MD,34,30000,20882,6240,195656,653,193,1,0.79,1,1,0,30459.166666666668,20767.166666666668,196467.83333333334,20.8,2878,73.94705882352942,100.0
736,Mr. Spencer Mcdonald,24,70000,51749,863,174834,688,195,1,0.85,1,0,0,70938.33333333333,52674.5,174516.16666666666,1.23,17388,77.78235294117647,100.0
737,Tricia Underwood,22,150000,63799,26388,330006,742,42,2,0.83,1,1,1,151646.5,59746.0,328853.3333333333,17.59,59813,63.588235294117645,100.0
738,Pamela Brown,56,70000,32270,4020,475287,763,129,3,0.66,0,0,0,69214.83333333333,29397.416666666668,475845.75,5.74,33710,66.22941176470589,100.0
739,Erin Evans,21,100000,39972,16501,565323,831,228,3,0.98,1,0,1,97494.25,38343.916666666664,564316.9166666666,16.5,43527,91.32941176470588,100.0
740,Daniel Sawyer,31,70000,29176,11730,304450,829,291,1,0.82,0,1,1,71337.83333333333,29035.25,302188.3333333333,16.76,29094,91.15882352941176,100.0
741,Allison Bryant,37,50000,24359,8060,169187,803,153,0,0.75,0,0,0,49686.666666666664,24092.833333333332,168775.25,16.12,17581,73.64117647058823,100.0
742,Shannon Davis,31,50000,28879,7522,390347,726,181,0,0.79,0,0,0,49925.75,27405.916666666668,388191.4166666667,15.04,13599,75.32352941176471,100.0
743,Kathryn Rhodes,35,40000,24736,9670,141539,799,25,3,0.81,0,0,1,39489.416666666664,24820.916666666668,140178.0,24.18,5594,63.10000000000001,100.0
744,Charles Dyer,57,50000,31730,7283,204150,841,142,4,0.63,0,0,0,50556.333333333336,33060.916666666664,202456.58333333334,14.57,10987,69.08235294117647,100.0
745,Tanya Phillips,58,150000,54040,8165,731356,794,269,4,0.65,0,1,0,149128.08333333334,55268.583333333336,728676.8333333334,5.44,87795,80.9235294117647,100.0
746,James Parks,34,70000,35666,14606,524615,786,193,3,0.74,0,0,0,68435.66666666667,35082.083333333336,524302.75,20.87,19728,76.64117647058823,100.0
747,Rachel James,50,70000,25288,13492,364563,724,68,2,0.7,1,0,0,68937.08333333333,25203.916666666668,362791.5833333333,19.27,31220,60.35294117647059,100.0
748,Michele Clark,42,40000,18944,452,178326,829,144,2,0.96,1,0,1,39853.666666666664,19884.0,180029.0,1.13,20604,82.05882352941177,100.0
749,Aaron Hanson,27,40000,14294,7235,284671,826,219,4,0.86,0,0,1,40375.416666666664,14879.916666666666,280729.25,18.09,18471,85.45294117647057,100.0
750,Charles Phillips,23,150000,92876,4954,772050,754,257,2,0.94,0,0,1,147050.08333333334,92871.33333333333,772283.8333333334,3.3,52170,89.91176470588235,100.0
751,Brianna Whitehead,48,100000,36178,24742,629786,812,237,4,0.99,0,0,1,100315.41666666667,35827.666666666664,629211.5,24.74,39080,91.95882352941177,100.0
752,Amber Mathews,56,50000,28962,4521,205269,823,111,1,0.9,0,0,1,49481.25,29703.083333333332,203202.41666666666,9.04,16517,76.1470588235294,100.0
753,Patricia Medina,24,30000,16034,1457,224491,709,169,2,0.95,1,0,0,30043.166666666668,15660.166666666666,225950.83333333334,4.86,12509,79.9235294117647,100.0
754,John Johnson,26,100000,65165,8079,276777,815,168,3,0.93,0,0,1,98552.25,65878.75,278203.25,8.08,26756,82.76470588235294,100.0
755,Kenneth Haynes,54,70000,39046,16504,492395,787,36,4,0.94,0,0,1,69039.16666666667,41105.666666666664,493200.9166666667,23.58,14450,68.97647058823529,100.0
756,Laurie Carroll,47,50000,20901,1892,148823,801,70,0,0.76,0,0,0,48746.083333333336,21443.25,150866.0,3.78,27207,65.67058823529412,100.0
757,John Richards,54,150000,67259,2371,940243,692,162,2,0.93,0,0,0,149114.08333333334,71349.08333333333,939072.9166666666,1.58,80370,77.82352941176471,100.0
758,Richard Suarez,41,40000,19026,3543,171852,685,283,1,0.99,0,0,0,40407.25,19565.666666666668,171629.41666666666,8.86,17431,92.0764705882353,100.0
759,Justin Bowman,33,50000,24802,3038,290919,766,224,3,0.83,1,0,1,50418.0,24302.75,289601.8333333333,6.08,22160,82.63529411764706,100.0
760,John Sheppard,54,70000,44094,12777,494360,666,99,2,0.65,1,0,0,70390.25,43326.583333333336,495695.25,18.25,13129,59.40588235294118,100.0
761,Elizabeth Jordan,30,100000,65128,17259,747830,762,214,0,0.79,0,1,0,99297.08333333333,65692.5,746921.75,17.26,17613,79.89411764705883,100.0
762,Eric Welch,25,50000,32001,2921,251124,830,21,0,0.6,0,0,0,49744.333333333336,30449.666666666668,253542.5,5.84,15078,55.39411764705883,100.0
763,Anthony Miranda,38,150000,73381,28577,353739,807,275,4,0.68,0,0,0,151374.0,71972.66666666667,353785.75,19.05,48042,83.18235294117648,100.0
764,Catherine Lopez,49,70000,29578,16971,263313,817,256,1,0.72,0,0,0,70509.16666666667,29269.416666666668,262451.3333333333,24.24,23451,83.23529411764706,100.0
765,Robin Harrison,25,70000,32470,15422,525925,778,48,2,0.75,0,1,0,71415.66666666667,32353.916666666668,525960.8333333334,22.03,22108,62.25882352941176,100.0
766,Michael Beck,27,150000,95847,28204,950918,773,35,3,0.99,0,0,1,147614.66666666666,95649.41666666667,949724.6666666666,18.8,25949,70.38235294117646,100.0
767,Colleen Harris,56,50000,36768,5737,196580,781,83,2,0.71,1,0,0,50522.416666666664,36904.5,194481.08333333334,11.47,7495,64.26470588235294,100.0
768,Amy Smith,43,200000,71242,21894,1083382,763,266,1,0.74,0,0,0,203059.33333333334,74652.66666666667,1083798.0833333333,10.95,106864,83.12941176470588,100.0
769,Michele Farmer,30,150000,83800,4186,1016278,662,141,1,0.85,0,0,0,143631.33333333334,84636.25,1013670.5,2.79,62014,71.46470588235293,100.0
770,Jeffery Barnes,21,30000,12894,2386,147214,779,100,0,0.6,1,0,0,30145.583333333332,13626.25,147537.58333333334,7.95,14720,61.49411764705883,100.0
771,Sally Smith,44,100000,63338,24776,433975,767,155,1,0.86,0,0,1,96833.0,63315.166666666664,433156.5833333333,24.78,11886,76.97058823529412,100.0
772,George Carlson,40,50000,19839,11540,383121,742,110,0,0.77,0,0,0,49053.583333333336,20369.0,384670.6666666667,23.08,18621,67.98823529411764,100.0
773,Bill Johnson,36,200000,105647,22709,670140,657,282,4,0.94,0,0,0,194043.91666666666,109729.58333333333,670352.8333333334,11.35,71644,88.98823529411764,100.0
774,Stephanie Moss,30,150000,68966,5739,868781,757,143,1,0.67,0,0,0,152020.66666666666,67767.0,867787.5833333334,3.83,75295,67.81764705882352,100.0
775,Danielle Ross,29,100000,55818,7769,541805,757,52,2,0.84,0,0,1,97820.5,55990.333333333336,541789.6666666666,7.77,36413,65.51764705882353,100.0
776,Ernest Gregory,54,70000,33122,8064,425755,715,24,3,0.72,0,0,0,69502.5,32351.166666666668,426880.5833333333,11.52,28814,56.435294117647054,100.0
777,Carolyn Owens,31,40000,22223,1409,172202,713,77,2,0.91,1,0,0,39830.416666666664,21950.583333333332,172678.16666666666,3.52,16368,69.26470588235294,100.0
778,Kara Cunningham,26,150000,91327,24181,906171,752,292,3,0.77,0,0,0,148102.91666666666,92039.33333333333,905638.1666666666,16.12,34492,86.54117647058824,100.0
779,Matthew Wells,28,200000,132700,15619,1041992,685,258,3,0.97,1,0,0,199729.08333333334,134954.25,1042729.3333333334,7.81,51681,88.77647058823528,100.0
780,Joshua Taylor,40,50000,26816,3885,264237,681,240,4,0.62,0,0,0,50170.916666666664,28560.5,265468.3333333333,7.77,19299,72.83529411764707,100.0
781,David Johnson,36,50000,37239,4713,238791,802,299,0,0.82,0,0,1,50453.416666666664,37623.0,237944.16666666666,9.43,8048,91.00588235294117,100.0
782,Michelle Douglas,33,30000,11845,1738,239239,832,117,3,0.81,1,1,1,29786.083333333332,12111.0,243786.83333333334,5.79,16417,73.46470588235294,100.0
783,Cody Morgan,54,30000,21921,1415,194999,794,297,2,0.89,0,0,1,30621.0,22434.916666666668,195807.25,4.72,6664,93.32352941176471,100.0
784,Carol Fisher,54,40000,28263,7925,98523,783,46,3,0.83,0,0,1,40105.916666666664,27031.416666666668,99590.5,19.81,3812,65.43529411764705,100.0
785,Dawn Flores,32,30000,12081,2935,137471,755,29,1,0.98,0,0,1,29497.916666666668,11922.0,139325.08333333334,9.78,14984,68.74705882352941,100.0
786,Margaret Sullivan,42,200000,83010,37557,599801,686,82,2,0.63,0,0,0,195685.75,80845.91666666667,596907.0833333334,18.78,79433,57.61176470588235,100.0
787,Theodore Leonard,39,50000,22317,924,340631,790,159,2,0.81,1,0,1,50289.5,21080.25,342176.0,1.85,26759,76.18235294117648,100.0
788,Jimmy Chase,49,30000,19020,1841,63343,762,297,2,0.62,0,0,0,30379.0,18947.083333333332,62827.916666666664,6.14,9139,81.39411764705882,100.0
789,Brenda Bryant,56,30000,10548,4128,154339,707,200,0,0.81,1,0,0,30294.333333333332,10508.333333333334,156577.16666666666,13.76,15324,77.3529411764706,100.0
790,Joshua Mcmillan,42,40000,18508,7525,142639,798,161,3,0.72,0,1,0,38527.416666666664,17360.583333333332,144307.41666666666,18.81,13967,73.06470588235294,100.0
791,Linda Kelley,48,200000,127697,48511,1378431,757,51,3,0.61,0,0,0,199494.0,121768.83333333333,1378533.5,24.26,23792,56.21764705882353,100.0
792,Sandra Young,34,50000,32366,376,277817,803,31,2,0.63,0,0,0,50813.25,31547.666666666668,277481.75,0.75,17258,56.641176470588235,100.0
793,David Cannon,54,40000,14906,1319,297961,763,285,1,0.83,0,0,1,40711.166666666664,15190.083333333334,297185.0,3.3,23775,88.62941176470588,100.0
794,Ashley Holmes,28,40000,19623,6338,232240,748,276,2,0.67,0,0,0,40181.416666666664,21033.083333333332,231236.83333333334,15.84,14039,80.80000000000001,100.0
795,Thomas Hernandez,43,50000,18381,2740,370484,831,105,1,0.85,1,0,1,50382.25,19091.75,371848.5833333333,5.48,28879,73.82941176470588,100.0
796,Lauren Thompson,38,50000,33248,7697,234464,669,283,4,0.79,0,1,0,50218.25,32270.75,233541.16666666666,15.39,9055,83.51176470588236,100.0
797,John Bradley,58,50000,33659,7238,293968,797,172,3,0.71,0,0,0,50735.5,33122.0,294870.25,14.48,9103,73.72941176470589,100.0
798,Scott Grimes,38,70000,41529,9074,327440,737,216,4,0.89,1,1,1,70003.5,39517.75,328170.3333333333,12.96,19397,83.21176470588235,100.0
799,Sharon Robinson,32,40000,19393,9087,188192,785,249,2,0.63,1,0,0,39764.666666666664,20227.583333333332,187203.83333333334,22.72,11520,77.80588235294118,100.0
800,Troy Juarez,31,100000,62548,936,551387,757,196,4,0.96,0,0,1,100404.66666666667,65085.333333333336,551033.75,0.94,36516,84.71764705882353,100.0
801,Mr. Jeremy Reid,57,150000,71091,26951,475769,764,25,1,0.85,1,0,1,148232.33333333334,70688.16666666667,476346.6666666667,17.97,51958,63.464705882352945,100.0
802,Amanda Jackson,53,70000,38788,12372,427392,664,66,0,0.67,0,0,0,71264.83333333333,39183.083333333336,427804.8333333333,17.67,18840,56.83529411764706,100.0
803,Jessica Bryan,47,50000,22235,6166,289189,849,159,1,0.95,0,0,1,50201.083333333336,22234.083333333332,288757.9166666667,12.33,21599,83.86470588235295,100.0
804,Amanda Chambers,40,40000,26147,8626,308428,728,267,2,0.78,0,1,0,39952.666666666664,25901.75,308091.6666666667,21.56,5227,83.59411764705882,100.0
805,Julie Williams,28,50000,36046,5412,150046,840,177,1,0.72,0,0,0,50196.666666666664,36073.833333333336,148174.91666666666,10.82,8542,76.1470588235294,100.0
806,Ryan Wong,27,70000,35071,3676,174849,755,252,1,0.65,0,0,0,70219.33333333333,35013.833333333336,176292.58333333334,5.25,31253,77.84705882352941,100.0
807,Kathleen Roberts,33,30000,20210,3928,107455,734,56,0,0.65,0,0,0,29882.0,19372.333333333332,104240.91666666667,13.09,5862,57.50588235294118,100.0
808,Lucas Reyes,56,150000,52918,32720,350671,738,22,1,0.96,1,0,1,150008.25,52589.0,351611.6666666667,21.81,64362,66.6470588235294,100.0
809,Frank Smith,54,70000,36043,7800,266819,801,144,0,0.65,0,0,0,70432.08333333333,37457.0,265307.25,11.14,26157,68.67058823529412,100.0
810,Cathy Brooks,35,150000,110061,10210,1151864,817,295,4,0.83,0,0,1,150880.66666666666,109742.08333333333,1153282.0,6.81,29729,91.53529411764706,100.0
811,Kimberly Davis,22,30000,18096,6845,172417,838,127,1,0.98,1,0,1,28600.583333333332,17273.75,172410.25,22.82,5059,81.4764705882353,100.0
812,Jason Phillips,50,100000,37226,4872,738711,841,175,0,0.65,0,0,0,99816.41666666667,38072.583333333336,737378.1666666666,4.87,57902,73.18235294117648,100.0
813,William Alexander,46,150000,55300,7324,1104252,655,130,1,0.85,0,0,0,151582.58333333334,55425.0,1105987.25,4.88,87376,70.11764705882354,100.0
814,Barbara Short,24,150000,83622,26360,796315,847,140,3,0.64,0,0,0,150239.58333333334,83240.08333333333,795273.0833333334,17.57,40018,69.49411764705883,100.0
815,John Brown,41,70000,37653,15447,505927,830,154,1,0.99,1,1,1,69180.08333333333,38087.583333333336,502284.25,22.07,16900,84.29411764705881,100.0
816,James Atkinson,22,30000,10552,1984,230262,742,153,2,0.66,0,1,0,30416.166666666668,9988.666666666666,233367.16666666666,6.61,17464,67.88823529411765,100.0
817,Paul Craig,26,200000,86297,38447,894440,822,65,1,0.96,0,0,1,193976.0,83769.66666666667,895465.5833333334,19.22,75256,73.91176470588235,100.0
818,Joshua Pacheco,43,50000,19514,4917,147598,653,249,1,0.78,0,0,0,49644.5,19208.916666666668,145024.0,9.83,25569,79.14705882352942,100.0
819,Jeffrey Nielsen,22,100000,45551,6381,684559,708,171,1,0.71,0,0,0,98527.58333333333,43900.666666666664,683398.3333333334,6.38,48068,70.48823529411764,100.0
820,Ethan Arnold DVM,44,200000,97858,9377,414593,770,221,3,0.82,0,0,1,199895.25,97957.25,415473.75,4.69,92765,82.07647058823528,100.0
821,Mallory Schmidt,21,100000,64893,6865,788925,846,209,2,0.82,0,1,1,100361.5,63018.25,788329.8333333334,6.86,28242,83.55882352941177,100.0
822,Roberta Thompson,32,70000,26486,5566,314322,841,238,4,0.91,0,0,1,69427.41666666667,26456.25,317697.6666666667,7.95,37948,89.88235294117646,100.0
823,Francisco Rivera,44,100000,39240,14140,330927,820,34,1,0.98,0,0,1,99114.83333333333,39311.0,327065.0,14.14,46620,71.54117647058824,100.0
824,Megan Simpson,53,40000,25705,9318,313837,794,189,4,0.72,1,0,0,41135.916666666664,26039.25,313967.25,23.3,4977,75.7235294117647,100.0
825,Michael Perez,24,30000,12244,3283,130229,802,149,0,0.69,0,0,0,30475.833333333332,11868.0,128669.83333333333,10.94,14473,70.80588235294118,100.0
826,Rachel Green,23,100000,62010,2963,615343,666,290,1,0.63,0,0,0,102746.08333333333,62887.75,616114.9166666666,2.96,35027,77.70588235294117,100.0
827,Rebecca Jenkins,31,30000,13078,5410,166365,785,115,0,0.86,1,0,1,30963.25,13269.333333333334,166311.41666666666,18.03,11512,73.60588235294118,100.0
828,Eric Jacobson,54,150000,62811,32557,676750,780,267,0,0.66,0,1,0,148882.58333333334,62965.0,680674.25,21.7,54632,80.62941176470588,100.0
829,Leah Hill,35,40000,27014,1454,152136,726,114,4,0.82,0,0,1,39824.583333333336,26384.75,149667.33333333334,3.64,11532,69.82352941176471,100.0
830,Michelle Edwards,57,50000,27550,10039,180051,753,207,2,0.98,1,0,1,49809.0,26352.0,181766.58333333334,20.08,12411,86.4764705882353,100.0
831,Monica Spears,38,150000,111954,29414,935099,657,271,3,0.99,0,1,0,152221.33333333334,113863.08333333333,934057.75,19.61,8632,89.88823529411765,100.0
832,Erin Edwards,48,30000,16048,6355,64872,698,47,2,0.62,0,0,0,29757.25,16555.166666666668,66008.5,21.18,7597,54.135294117647064,100.0
833,Susan Miller,33,200000,80910,25527,805079,654,146,0,0.74,1,1,0,199801.08333333334,83637.75,803631.8333333334,12.76,93563,67.28235294117647,100.0
834,Sonia Chambers,34,150000,88268,9343,451899,766,114,2,0.87,0,0,1,151172.33333333334,85366.66666666667,454308.3333333333,6.23,52389,73.23529411764706,100.0
835,Amber Terrell,55,50000,33389,11733,362826,665,240,0,0.86,1,0,0,47570.583333333336,32531.333333333332,362442.6666666667,23.47,4878,81.87058823529412,100.0
836,Andrea Cohen,37,100000,36054,1489,627568,738,56,1,0.77,1,1,0,101222.25,36229.166666666664,628090.3333333334,1.49,62457,62.44705882352941,100.0
837,Melinda Perez,24,100000,57773,1382,470537,819,81,2,0.75,0,0,0,101860.5,60032.333333333336,470301.0,1.38,40845,67.00588235294117,100.0
838,Ashley Nguyen,38,100000,56344,9777,411024,779,214,4,0.81,0,0,1,96994.0,57488.25,410322.0,9.78,33879,81.29411764705884,100.0
839,Dale Green,32,30000,18656,6715,135889,658,159,0,0.78,1,0,0,29861.416666666668,18213.583333333332,135337.75,22.38,4629,70.32352941176471,100.0
840,Christine Parks,42,200000,72413,504,497751,758,186,0,0.63,0,1,0,198127.25,72990.58333333333,497546.0,0.25,127083,70.5529411764706,100.0
841,Lisa Leonard,43,100000,49269,10143,771077,827,266,2,0.98,0,1,1,98960.0,53687.416666666664,771356.8333333334,10.14,40588,94.98823529411766,100.0
842,Timothy Gordon,26,50000,33316,5856,236334,839,275,2,0.78,0,0,0,49688.083333333336,33549.916666666664,236139.16666666666,11.71,10828,88.31176470588235,100.0
843,Daniel Taylor,56,150000,98875,21354,543746,838,97,3,0.82,0,1,1,150095.33333333334,97403.58333333333,544257.5833333334,14.24,29771,72.0764705882353,100.0
844,Charles Strong,38,100000,64616,2382,324241,788,235,1,0.9,0,0,1,101294.25,63112.25,328436.8333333333,2.38,33002,87.31176470588235,100.0
845,Johnny Haney,49,30000,17891,7417,84240,684,179,2,0.71,1,0,0,30171.583333333332,17557.583333333332,85148.41666666667,24.72,4692,70.44117647058823,100.0
846,Angela Garza,55,100000,69736,16963,364694,748,66,1,0.76,0,0,0,99902.5,70708.58333333333,364057.1666666667,16.96,13301,63.4,100.0
847,Susan Garcia,57,200000,85999,13903,603349,652,56,4,0.72,0,0,0,202511.41666666666,83535.16666666667,603788.0833333334,6.95,100098,57.411764705882355,100.0
848,Kathleen Martin,29,200000,144485,216,679498,756,57,2,0.91,1,0,1,197746.33333333334,146414.83333333334,680363.8333333334,0.11,55299,68.78235294117647,100.0
849,Kayla Page,56,70000,33187,1006,327870,658,30,4,0.77,1,0,0,69670.58333333333,32504.75,330253.4166666667,1.44,35807,57.02352941176471,100.0
850,Matthew Hill,28,40000,23360,2100,230973,772,241,2,0.87,0,0,1,40642.416666666664,23933.583333333332,231767.25,5.25,14540,86.14705882352942,100.0
851,April Brooks,51,100000,48755,5750,386057,677,126,4,0.84,1,0,0,100673.25,48360.583333333336,387609.0833333333,5.75,45495,70.09411764705882,100.0
852,James Gonzales,34,70000,47070,6054,356400,668,43,1,0.64,1,0,0,69757.58333333333,46332.583333333336,358166.6666666667,8.65,16876,53.476470588235294,100.0
853,Carol Brewer,40,40000,20670,1915,286445,728,58,1,0.96,1,0,1,39740.666666666664,20639.583333333332,288772.6666666667,4.79,17415,69.89411764705882,100.0
854,Christopher Jones,57,200000,142333,26041,1213536,809,104,4,0.84,0,0,1,198374.83333333334,142141.66666666666,1212693.75,13.02,31626,72.5529411764706,100.0
855,Jody Hudson,28,40000,19765,4516,180929,786,83,3,0.73,1,0,0,39853.833333333336,19834.583333333332,183208.33333333334,11.29,15719,65.24117647058823,100.0
856,Karen Baldwin,50,70000,49058,2892,515173,737,147,1,0.64,0,0,0,70573.58333333333,49015.833333333336,514809.6666666667,4.13,18050,66.31176470588235,100.0
857,Robert Spence,35,200000,129244,44557,833051,734,201,1,0.78,0,0,0,199612.83333333334,130313.16666666667,833834.9166666666,22.28,26199,77.20588235294119,100.0
858,Monica Obrien,41,30000,16463,1451,194534,663,33,3,0.91,1,0,0,30439.416666666668,17073.583333333332,196378.83333333334,4.84,12086,63.099999999999994,100.0
859,Malik Martin,34,50000,20388,10042,127132,737,266,4,0.97,0,1,1,49186.833333333336,19877.5,126800.16666666667,20.08,19570,91.41176470588235,100.0
